s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,AUC
4,1,0,-2,-1,1,2,3,2,4,2,-2,-1,1,0.9882826872 [0.987100099684-0.989465274682]
5,1,0,-2,-1,1,2,3,2,4,2,-2,-1,0,0.9706450735 [0.969128305749-0.972161841182]
4,2,0,-2,-1,1,2,3,2,4,2,-2,-1,1,0.9905093856 [0.989410108941-0.991608662280]
5,2,0,-2,-1,1,2,3,2,4,2,-2,-1,0,0.9737342335 [0.972249265896-0.975219201039]
4,3,0,-2,-1,1,2,3,2,4,2,-2,-1,1,0.9903564113 [0.989268483656-0.991444338872]
5,3,0,-2,-1,1,2,3,2,4,2,-2,-1,0,0.9746055904 [0.973100015781-0.976111164956]
5,4,0,-2,-1,1,2,3,2,4,2,-2,-1,0,0.9739814087 [0.972476310858-0.975486506449]
3,1,0,-2,-1,0,1,3,2,4,2,-2,-1,2,0.9919324830 [0.990770355808-0.993094610283]
3,1,0,-2,-1,0,2,3,2,4,2,-2,-1,2,0.9919324830 [0.990770355808-0.993094610283]
3,2,0,-2,-1,0,1,3,2,4,2,-2,-1,2,0.9930958927 [0.992017769960-0.994174015450]
3,2,0,-2,-1,0,2,3,2,4,2,-2,-1,2,0.9930958927 [0.992017769960-0.994174015450]
4,1,0,-2,-1,0,1,3,2,4,2,-2,-1,1,0.9882826872 [0.987100099684-0.989465274682]
5,1,0,-2,-1,0,1,3,2,4,2,-2,-1,0,0.9706450735 [0.969128305749-0.972161841182]
4,1,0,-2,-1,0,2,3,2,4,2,-2,-1,1,0.9882826872 [0.987100099684-0.989465274682]
5,1,0,-2,-1,0,2,3,2,4,2,-2,-1,0,0.9706450735 [0.969128305749-0.972161841182]
4,2,0,-2,-1,0,1,3,2,4,2,-2,-1,1,0.9905093856 [0.989410108941-0.991608662280]
5,2,0,-2,-1,0,1,3,2,4,2,-2,-1,0,0.9737342335 [0.972249265896-0.975219201039]
4,2,0,-2,-1,0,2,3,2,4,2,-2,-1,1,0.9905093856 [0.989410108941-0.991608662280]
5,2,0,-2,-1,0,2,3,2,4,2,-2,-1,0,0.9737342335 [0.972249265896-0.975219201039]
4,3,0,-2,-1,0,1,3,2,4,2,-2,-1,1,0.9903564113 [0.989268483656-0.991444338872]
5,3,0,-2,-1,0,1,3,2,4,2,-2,-1,0,0.9746055904 [0.973100015781-0.976111164956]
5,4,0,-2,-1,0,1,3,2,4,2,-2,-1,0,0.9739814087 [0.972476310858-0.975486506449]
4,3,0,-2,-1,0,2,3,2,4,2,-2,-1,1,0.9903564113 [0.989268483656-0.991444338872]
5,3,0,-2,-1,0,2,3,2,4,2,-2,-1,0,0.9746055904 [0.973100015781-0.976111164956]
5,4,0,-2,-1,0,2,3,2,4,2,-2,-1,0,0.9739814087 [0.972476310858-0.975486506449]
2,1,0,-1,0,1,2,4,2,5,2,-2,-1,2,0.9913748608 [0.990197854349-0.992551867315]
3,1,0,-1,0,1,2,3,2,5,2,-2,-1,1,0.9881610447 [0.986978044299-0.989344045172]
3,2,0,-1,0,1,2,3,2,5,2,-2,-1,1,0.9903734876 [0.989273687781-0.991473287452]
4,1,0,-1,0,1,2,3,2,5,2,-2,-1,0,0.9716028885 [0.970084462563-0.973121314444]
4,2,0,-1,0,1,2,3,2,5,2,-2,-1,0,0.9746991448 [0.973212187583-0.976186102005]
4,3,0,-1,0,1,2,3,2,5,2,-2,-1,0,0.9756036090 [0.974095029924-0.977112188116]
3,1,0,-1,0,1,2,4,2,5,2,-2,-1,1,0.9882383911 [0.987055587584-0.989421194593]
3,2,0,-1,0,1,2,4,2,5,2,-2,-1,1,0.9904507641 [0.989351135600-0.991550392627]
4,1,0,-1,0,1,2,4,2,5,2,-2,-1,0,0.9718648850 [0.970346606425-0.973383163519]
4,2,0,-1,0,1,2,4,2,5,2,-2,-1,0,0.9748935900 [0.973406899603-0.976380280400]
4,3,0,-1,0,1,2,4,2,5,2,-2,-1,0,0.9758562497 [0.974348170659-0.977364328744]
2,1,0,-2,0,1,2,4,2,5,2,-2,-1,2,0.9913748608 [0.990197854349-0.992551867315]
2,1,0,-2,-1,1,2,4,2,5,2,-2,-1,2,0.9913748608 [0.990197854349-0.992551867315]
3,1,0,-2,0,1,2,3,2,5,2,-2,-1,1,0.9881610447 [0.986978044299-0.989344045172]
3,2,0,-2,0,1,2,3,2,5,2,-2,-1,1,0.9903734876 [0.989273687781-0.991473287452]
4,1,0,-2,0,1,2,3,2,5,2,-2,-1,0,0.9716028885 [0.970084462563-0.973121314444]
4,2,0,-2,0,1,2,3,2,5,2,-2,-1,0,0.9746991448 [0.973212187583-0.976186102005]
4,3,0,-2,0,1,2,3,2,5,2,-2,-1,0,0.9756036090 [0.974095029924-0.977112188116]
3,1,0,-2,0,1,2,4,2,5,2,-2,-1,1,0.9882383911 [0.987055587584-0.989421194593]
3,2,0,-2,0,1,2,4,2,5,2,-2,-1,1,0.9904507641 [0.989351135600-0.991550392627]
4,1,0,-2,0,1,2,4,2,5,2,-2,-1,0,0.9718648850 [0.970346606425-0.973383163519]
4,2,0,-2,0,1,2,4,2,5,2,-2,-1,0,0.9748935900 [0.973406899603-0.976380280400]
4,3,0,-2,0,1,2,4,2,5,2,-2,-1,0,0.9758562497 [0.974348170659-0.977364328744]
3,1,0,-2,-1,1,2,3,2,5,2,-2,-1,1,0.9881610447 [0.986978044299-0.989344045172]
3,2,0,-2,-1,1,2,3,2,5,2,-2,-1,1,0.9903734876 [0.989273687781-0.991473287452]
4,1,0,-2,-1,1,2,3,2,5,2,-2,-1,0,0.9716028885 [0.970084462563-0.973121314444]
4,2,0,-2,-1,1,2,3,2,5,2,-2,-1,0,0.9746991448 [0.973212187583-0.976186102005]
4,3,0,-2,-1,1,2,3,2,5,2,-2,-1,0,0.9756036090 [0.974095029924-0.977112188116]
3,1,0,-2,-1,1,2,4,2,5,2,-2,-1,1,0.9882383911 [0.987055587584-0.989421194593]
3,2,0,-2,-1,1,2,4,2,5,2,-2,-1,1,0.9904507641 [0.989351135600-0.991550392627]
4,1,0,-2,-1,1,2,4,2,5,2,-2,-1,0,0.9718648850 [0.970346606425-0.973383163519]
4,2,0,-2,-1,1,2,4,2,5,2,-2,-1,0,0.9748935900 [0.973406899603-0.976380280400]
4,3,0,-2,-1,1,2,4,2,5,2,-2,-1,0,0.9758562497 [0.974348170659-0.977364328744]
2,1,0,-2,-1,0,1,4,2,5,2,-2,-1,2,0.9913748608 [0.990197854349-0.992551867315]
2,1,0,-2,-1,0,2,4,2,5,2,-2,-1,2,0.9913748608 [0.990197854349-0.992551867315]
3,1,0,-2,-1,0,1,3,2,5,2,-2,-1,1,0.9881610447 [0.986978044299-0.989344045172]
3,1,0,-2,-1,0,2,3,2,5,2,-2,-1,1,0.9881610447 [0.986978044299-0.989344045172]
3,2,0,-2,-1,0,1,3,2,5,2,-2,-1,1,0.9903734876 [0.989273687781-0.991473287452]
3,2,0,-2,-1,0,2,3,2,5,2,-2,-1,1,0.9903734876 [0.989273687781-0.991473287452]
4,1,0,-2,-1,0,1,3,2,5,2,-2,-1,0,0.9716028885 [0.970084462563-0.973121314444]
4,1,0,-2,-1,0,2,3,2,5,2,-2,-1,0,0.9716028885 [0.970084462563-0.973121314444]
4,2,0,-2,-1,0,1,3,2,5,2,-2,-1,0,0.9746991448 [0.973212187583-0.976186102005]
4,2,0,-2,-1,0,2,3,2,5,2,-2,-1,0,0.9746991448 [0.973212187583-0.976186102005]
4,3,0,-2,-1,0,1,3,2,5,2,-2,-1,0,0.9756036090 [0.974095029924-0.977112188116]
4,3,0,-2,-1,0,2,3,2,5,2,-2,-1,0,0.9756036090 [0.974095029924-0.977112188116]
3,1,0,-2,-1,0,1,4,2,5,2,-2,-1,1,0.9882383911 [0.987055587584-0.989421194593]
3,1,0,-2,-1,0,2,4,2,5,2,-2,-1,1,0.9882383911 [0.987055587584-0.989421194593]
3,2,0,-2,-1,0,1,4,2,5,2,-2,-1,1,0.9904507641 [0.989351135600-0.991550392627]
3,2,0,-2,-1,0,2,4,2,5,2,-2,-1,1,0.9904507641 [0.989351135600-0.991550392627]
4,1,0,-2,-1,0,1,4,2,5,2,-2,-1,0,0.9718648850 [0.970346606425-0.973383163519]
4,1,0,-2,-1,0,2,4,2,5,2,-2,-1,0,0.9718648850 [0.970346606425-0.973383163519]
4,2,0,-2,-1,0,1,4,2,5,2,-2,-1,0,0.9748935900 [0.973406899603-0.976380280400]
4,2,0,-2,-1,0,2,4,2,5,2,-2,-1,0,0.9748935900 [0.973406899603-0.976380280400]
4,3,0,-2,-1,0,1,4,2,5,2,-2,-1,0,0.9758562497 [0.974348170659-0.977364328744]
4,3,0,-2,-1,0,2,4,2,5,2,-2,-1,0,0.9758562497 [0.974348170659-0.977364328744]
3,1,0,-1,0,1,2,3,2,6,2,-2,-1,0,0.9714431534 [0.969924703188-0.972961603559]
3,2,0,-1,0,1,2,3,2,6,2,-2,-1,0,0.9745274126 [0.973040344361-0.976014480900]
3,1,0,-2,0,1,2,3,2,6,2,-2,-1,0,0.9714431534 [0.969924703188-0.972961603559]
3,2,0,-2,0,1,2,3,2,6,2,-2,-1,0,0.9745274126 [0.973040344361-0.976014480900]
3,1,0,-2,-1,1,2,3,2,6,2,-2,-1,0,0.9714431534 [0.969924703188-0.972961603559]
3,2,0,-2,-1,1,2,3,2,6,2,-2,-1,0,0.9745274126 [0.973040344361-0.976014480900]
3,1,0,-2,-1,0,1,3,2,6,2,-2,-1,0,0.9714431534 [0.969924703188-0.972961603559]
3,1,0,-2,-1,0,2,3,2,6,2,-2,-1,0,0.9714431534 [0.969924703188-0.972961603559]
3,2,0,-2,-1,0,1,3,2,6,2,-2,-1,0,0.9745274126 [0.973040344361-0.976014480900]
3,2,0,-2,-1,0,2,3,2,6,2,-2,-1,0,0.9745274126 [0.973040344361-0.976014480900]
2,1,0,-1,0,1,2,4,2,6,2,-2,-1,1,0.9876537567 [0.986456548998-0.988850964470]
2,1,0,-1,0,1,2,4,2,7,2,-2,-1,0,0.9695198293 [0.967996072285-0.971043586310]
3,1,0,-1,0,1,2,4,2,6,2,-2,-1,0,0.9717043480 [0.970186050262-0.973222645685]
3,2,0,-1,0,1,2,4,2,6,2,-2,-1,0,0.9747229913 [0.973236193001-0.976209789553]
2,1,0,-2,0,1,2,4,2,6,2,-2,-1,1,0.9876537567 [0.986456548998-0.988850964470]
2,1,0,-2,0,1,2,4,2,7,2,-2,-1,0,0.9695198293 [0.967996072285-0.971043586310]
2,1,0,-2,-1,1,2,4,2,6,2,-2,-1,1,0.9876537567 [0.986456548998-0.988850964470]
2,1,0,-2,-1,1,2,4,2,7,2,-2,-1,0,0.9695198293 [0.967996072285-0.971043586310]
3,1,0,-2,0,1,2,4,2,6,2,-2,-1,0,0.9717043480 [0.970186050262-0.973222645685]
3,2,0,-2,0,1,2,4,2,6,2,-2,-1,0,0.9747229913 [0.973236193001-0.976209789553]
3,1,0,-2,-1,1,2,4,2,6,2,-2,-1,0,0.9717043480 [0.970186050262-0.973222645685]
3,2,0,-2,-1,1,2,4,2,6,2,-2,-1,0,0.9747229913 [0.973236193001-0.976209789553]
2,1,0,-2,-1,0,1,4,2,6,2,-2,-1,1,0.9876537567 [0.986456548998-0.988850964470]
2,1,0,-2,-1,0,2,4,2,6,2,-2,-1,1,0.9876537567 [0.986456548998-0.988850964470]
2,1,0,-2,-1,0,1,4,2,7,2,-2,-1,0,0.9695198293 [0.967996072285-0.971043586310]
2,1,0,-2,-1,0,2,4,2,7,2,-2,-1,0,0.9695198293 [0.967996072285-0.971043586310]
3,1,0,-2,-1,0,1,4,2,6,2,-2,-1,0,0.9717043480 [0.970186050262-0.973222645685]
3,1,0,-2,-1,0,2,4,2,6,2,-2,-1,0,0.9717043480 [0.970186050262-0.973222645685]
3,2,0,-2,-1,0,1,4,2,6,2,-2,-1,0,0.9747229913 [0.973236193001-0.976209789553]
3,2,0,-2,-1,0,2,4,2,6,2,-2,-1,0,0.9747229913 [0.973236193001-0.976209789553]
2,1,0,-1,0,1,2,5,2,6,2,-2,-1,1,0.9876504056 [0.986453182589-0.988847628637]
2,1,0,-1,0,1,2,5,2,7,2,-2,-1,0,0.9695959797 [0.968072170060-0.971119789411]
2,1,0,-1,0,1,2,6,2,7,2,-2,-1,0,0.9696004609 [0.968076655972-0.971124265731]
3,1,0,-1,0,1,2,5,2,6,2,-2,-1,0,0.9717794678 [0.970261028117-0.973297907460]
3,2,0,-1,0,1,2,5,2,6,2,-2,-1,0,0.9747946355 [0.973307660267-0.976281610752]
2,1,0,-2,0,1,2,5,2,6,2,-2,-1,1,0.9876504056 [0.986453182589-0.988847628637]
2,1,0,-2,0,1,2,5,2,7,2,-2,-1,0,0.9695959797 [0.968072170060-0.971119789411]
2,1,0,-2,0,1,2,6,2,7,2,-2,-1,0,0.9696004609 [0.968076655972-0.971124265731]
2,1,0,-2,-1,1,2,5,2,6,2,-2,-1,1,0.9876504056 [0.986453182589-0.988847628637]
2,1,0,-2,-1,1,2,5,2,7,2,-2,-1,0,0.9695959797 [0.968072170060-0.971119789411]
2,1,0,-2,-1,1,2,6,2,7,2,-2,-1,0,0.9696004609 [0.968076655972-0.971124265731]
3,1,0,-2,0,1,2,5,2,6,2,-2,-1,0,0.9717794678 [0.970261028117-0.973297907460]
3,2,0,-2,0,1,2,5,2,6,2,-2,-1,0,0.9747946355 [0.973307660267-0.976281610752]
3,1,0,-2,-1,1,2,5,2,6,2,-2,-1,0,0.9717794678 [0.970261028117-0.973297907460]
3,2,0,-2,-1,1,2,5,2,6,2,-2,-1,0,0.9747946355 [0.973307660267-0.976281610752]
2,1,0,-2,-1,0,1,5,2,6,2,-2,-1,1,0.9876504056 [0.986453182589-0.988847628637]
2,1,0,-2,-1,0,2,5,2,6,2,-2,-1,1,0.9876504056 [0.986453182589-0.988847628637]
2,1,0,-2,-1,0,1,5,2,7,2,-2,-1,0,0.9695959797 [0.968072170060-0.971119789411]
2,1,0,-2,-1,0,1,6,2,7,2,-2,-1,0,0.9696004609 [0.968076655972-0.971124265731]
2,1,0,-2,-1,0,2,5,2,7,2,-2,-1,0,0.9695959797 [0.968072170060-0.971119789411]
2,1,0,-2,-1,0,2,6,2,7,2,-2,-1,0,0.9696004609 [0.968076655972-0.971124265731]
3,1,0,-2,-1,0,1,5,2,6,2,-2,-1,0,0.9717794678 [0.970261028117-0.973297907460]
3,1,0,-2,-1,0,2,5,2,6,2,-2,-1,0,0.9717794678 [0.970261028117-0.973297907460]
3,2,0,-2,-1,0,1,5,2,6,2,-2,-1,0,0.9747946355 [0.973307660267-0.976281610752]
3,2,0,-2,-1,0,2,5,2,6,2,-2,-1,0,0.9747946355 [0.973307660267-0.976281610752]
2,1,0,-1,0,1,2,4,3,5,2,-2,-1,2,0.9954017764 [0.994680920444-0.996122632299]
3,1,0,-1,0,1,2,4,3,5,2,-2,-1,1,0.9941701469 [0.993440096159-0.994900197641]
3,2,0,-1,0,1,2,4,3,5,2,-2,-1,1,0.9947169764 [0.994019643133-0.995414309585]
4,1,0,-1,0,1,2,4,3,5,2,-2,-1,0,0.9880925160 [0.987197783803-0.988987248163]
4,2,0,-1,0,1,2,4,3,5,2,-2,-1,0,0.9891397871 [0.988256194599-0.990023379524]
4,3,0,-1,0,1,2,4,3,5,2,-2,-1,0,0.9886199584 [0.987725023304-0.989514893555]
2,1,0,-2,0,1,2,4,3,5,2,-2,-1,2,0.9954017764 [0.994680920444-0.996122632299]
2,1,0,-2,-1,1,2,4,3,5,2,-2,-1,2,0.9954017764 [0.994680920444-0.996122632299]
3,1,0,-2,0,1,2,4,3,5,2,-2,-1,1,0.9941701469 [0.993440096159-0.994900197641]
3,2,0,-2,0,1,2,4,3,5,2,-2,-1,1,0.9947169764 [0.994019643133-0.995414309585]
4,1,0,-2,0,1,2,4,3,5,2,-2,-1,0,0.9880925160 [0.987197783803-0.988987248163]
4,2,0,-2,0,1,2,4,3,5,2,-2,-1,0,0.9891397871 [0.988256194599-0.990023379524]
4,3,0,-2,0,1,2,4,3,5,2,-2,-1,0,0.9886199584 [0.987725023304-0.989514893555]
3,1,0,-2,-1,1,2,4,3,5,2,-2,-1,1,0.9941701469 [0.993440096159-0.994900197641]
3,2,0,-2,-1,1,2,4,3,5,2,-2,-1,1,0.9947169764 [0.994019643133-0.995414309585]
4,1,0,-2,-1,1,2,4,3,5,2,-2,-1,0,0.9880925160 [0.987197783803-0.988987248163]
4,2,0,-2,-1,1,2,4,3,5,2,-2,-1,0,0.9891397871 [0.988256194599-0.990023379524]
4,3,0,-2,-1,1,2,4,3,5,2,-2,-1,0,0.9886199584 [0.987725023304-0.989514893555]
2,1,0,-2,-1,0,1,4,3,5,2,-2,-1,2,0.9954017764 [0.994680920444-0.996122632299]
2,1,0,-2,-1,0,2,4,3,5,2,-2,-1,2,0.9954017764 [0.994680920444-0.996122632299]
3,1,0,-2,-1,0,1,4,3,5,2,-2,-1,1,0.9941701469 [0.993440096159-0.994900197641]
3,1,0,-2,-1,0,2,4,3,5,2,-2,-1,1,0.9941701469 [0.993440096159-0.994900197641]
3,2,0,-2,-1,0,1,4,3,5,2,-2,-1,1,0.9947169764 [0.994019643133-0.995414309585]
3,2,0,-2,-1,0,2,4,3,5,2,-2,-1,1,0.9947169764 [0.994019643133-0.995414309585]
4,1,0,-2,-1,0,1,4,3,5,2,-2,-1,0,0.9880925160 [0.987197783803-0.988987248163]
4,1,0,-2,-1,0,2,4,3,5,2,-2,-1,0,0.9880925160 [0.987197783803-0.988987248163]
4,2,0,-2,-1,0,1,4,3,5,2,-2,-1,0,0.9891397871 [0.988256194599-0.990023379524]
4,2,0,-2,-1,0,2,4,3,5,2,-2,-1,0,0.9891397871 [0.988256194599-0.990023379524]
4,3,0,-2,-1,0,1,4,3,5,2,-2,-1,0,0.9886199584 [0.987725023304-0.989514893555]
4,3,0,-2,-1,0,2,4,3,5,2,-2,-1,0,0.9886199584 [0.987725023304-0.989514893555]
2,1,0,-1,0,1,3,4,3,5,2,-2,-1,2,0.9954017764 [0.994680920444-0.996122632299]
3,1,0,-1,0,1,3,4,3,5,2,-2,-1,1,0.9941701469 [0.993440096159-0.994900197641]
3,2,0,-1,0,1,3,4,3,5,2,-2,-1,1,0.9947169764 [0.994019643133-0.995414309585]
4,1,0,-1,0,1,3,4,3,5,2,-2,-1,0,0.9880925160 [0.987197783803-0.988987248163]
4,2,0,-1,0,1,3,4,3,5,2,-2,-1,0,0.9891397871 [0.988256194599-0.990023379524]
4,3,0,-1,0,1,3,4,3,5,2,-2,-1,0,0.9886199584 [0.987725023304-0.989514893555]
2,1,0,-2,0,1,3,4,3,5,2,-2,-1,2,0.9954017764 [0.994680920444-0.996122632299]
2,1,0,-2,-1,1,3,4,3,5,2,-2,-1,2,0.9954017764 [0.994680920444-0.996122632299]
3,1,0,-2,0,1,3,4,3,5,2,-2,-1,1,0.9941701469 [0.993440096159-0.994900197641]
3,2,0,-2,0,1,3,4,3,5,2,-2,-1,1,0.9947169764 [0.994019643133-0.995414309585]
4,1,0,-2,0,1,3,4,3,5,2,-2,-1,0,0.9880925160 [0.987197783803-0.988987248163]
4,2,0,-2,0,1,3,4,3,5,2,-2,-1,0,0.9891397871 [0.988256194599-0.990023379524]
4,3,0,-2,0,1,3,4,3,5,2,-2,-1,0,0.9886199584 [0.987725023304-0.989514893555]
3,1,0,-2,-1,1,3,4,3,5,2,-2,-1,1,0.9941701469 [0.993440096159-0.994900197641]
3,2,0,-2,-1,1,3,4,3,5,2,-2,-1,1,0.9947169764 [0.994019643133-0.995414309585]
4,1,0,-2,-1,1,3,4,3,5,2,-2,-1,0,0.9880925160 [0.987197783803-0.988987248163]
4,2,0,-2,-1,1,3,4,3,5,2,-2,-1,0,0.9891397871 [0.988256194599-0.990023379524]
4,3,0,-2,-1,1,3,4,3,5,2,-2,-1,0,0.9886199584 [0.987725023304-0.989514893555]
2,1,0,-2,-1,0,3,4,3,5,2,-2,-1,2,0.9954017764 [0.994680920444-0.996122632299]
3,1,0,-2,-1,0,3,4,3,5,2,-2,-1,1,0.9941701469 [0.993440096159-0.994900197641]
3,2,0,-2,-1,0,3,4,3,5,2,-2,-1,1,0.9947169764 [0.994019643133-0.995414309585]
4,1,0,-2,-1,0,3,4,3,5,2,-2,-1,0,0.9880925160 [0.987197783803-0.988987248163]
4,2,0,-2,-1,0,3,4,3,5,2,-2,-1,0,0.9891397871 [0.988256194599-0.990023379524]
4,3,0,-2,-1,0,3,4,3,5,2,-2,-1,0,0.9886199584 [0.987725023304-0.989514893555]
2,1,0,-1,0,2,3,4,3,5,2,-2,-1,2,0.9954017764 [0.994680920444-0.996122632299]
3,1,0,-1,0,2,3,4,3,5,2,-2,-1,1,0.9941701469 [0.993440096159-0.994900197641]
3,2,0,-1,0,2,3,4,3,5,2,-2,-1,1,0.9947169764 [0.994019643133-0.995414309585]
4,1,0,-1,0,2,3,4,3,5,2,-2,-1,0,0.9880925160 [0.987197783803-0.988987248163]
4,2,0,-1,0,2,3,4,3,5,2,-2,-1,0,0.9891397871 [0.988256194599-0.990023379524]
4,3,0,-1,0,2,3,4,3,5,2,-2,-1,0,0.9886199584 [0.987725023304-0.989514893555]
2,1,0,-2,0,2,3,4,3,5,2,-2,-1,2,0.9954017764 [0.994680920444-0.996122632299]
2,1,0,-2,-1,2,3,4,3,5,2,-2,-1,2,0.9954017764 [0.994680920444-0.996122632299]
3,1,0,-2,0,2,3,4,3,5,2,-2,-1,1,0.9941701469 [0.993440096159-0.994900197641]
3,2,0,-2,0,2,3,4,3,5,2,-2,-1,1,0.9947169764 [0.994019643133-0.995414309585]
4,1,0,-2,0,2,3,4,3,5,2,-2,-1,0,0.9880925160 [0.987197783803-0.988987248163]
4,2,0,-2,0,2,3,4,3,5,2,-2,-1,0,0.9891397871 [0.988256194599-0.990023379524]
4,3,0,-2,0,2,3,4,3,5,2,-2,-1,0,0.9886199584 [0.987725023304-0.989514893555]
3,1,0,-2,-1,2,3,4,3,5,2,-2,-1,1,0.9941701469 [0.993440096159-0.994900197641]
3,2,0,-2,-1,2,3,4,3,5,2,-2,-1,1,0.9947169764 [0.994019643133-0.995414309585]
4,1,0,-2,-1,2,3,4,3,5,2,-2,-1,0,0.9880925160 [0.987197783803-0.988987248163]
4,2,0,-2,-1,2,3,4,3,5,2,-2,-1,0,0.9891397871 [0.988256194599-0.990023379524]
4,3,0,-2,-1,2,3,4,3,5,2,-2,-1,0,0.9886199584 [0.987725023304-0.989514893555]
2,1,0,-1,0,1,2,4,3,6,2,-2,-1,1,0.9939776134 [0.993245196278-0.994710030494]
2,1,0,-1,0,1,2,4,3,7,2,-2,-1,0,0.9877905205 [0.986893815697-0.988687225402]
3,1,0,-1,0,1,2,4,3,6,2,-2,-1,0,0.9880404427 [0.987145372421-0.988935513078]
3,2,0,-1,0,1,2,4,3,6,2,-2,-1,0,0.9890927425 [0.988208693827-0.989976791129]
2,1,0,-2,0,1,2,4,3,6,2,-2,-1,1,0.9939776134 [0.993245196278-0.994710030494]
2,1,0,-2,0,1,2,4,3,7,2,-2,-1,0,0.9877905205 [0.986893815697-0.988687225402]
2,1,0,-2,-1,1,2,4,3,6,2,-2,-1,1,0.9939776134 [0.993245196278-0.994710030494]
2,1,0,-2,-1,1,2,4,3,7,2,-2,-1,0,0.9877905205 [0.986893815697-0.988687225402]
3,1,0,-2,0,1,2,4,3,6,2,-2,-1,0,0.9880404427 [0.987145372421-0.988935513078]
3,2,0,-2,0,1,2,4,3,6,2,-2,-1,0,0.9890927425 [0.988208693827-0.989976791129]
3,1,0,-2,-1,1,2,4,3,6,2,-2,-1,0,0.9880404427 [0.987145372421-0.988935513078]
3,2,0,-2,-1,1,2,4,3,6,2,-2,-1,0,0.9890927425 [0.988208693827-0.989976791129]
2,1,0,-2,-1,0,1,4,3,6,2,-2,-1,1,0.9939776134 [0.993245196278-0.994710030494]
2,1,0,-2,-1,0,2,4,3,6,2,-2,-1,1,0.9939776134 [0.993245196278-0.994710030494]
2,1,0,-2,-1,0,1,4,3,7,2,-2,-1,0,0.9877905205 [0.986893815697-0.988687225402]
2,1,0,-2,-1,0,2,4,3,7,2,-2,-1,0,0.9877905205 [0.986893815697-0.988687225402]
3,1,0,-2,-1,0,1,4,3,6,2,-2,-1,0,0.9880404427 [0.987145372421-0.988935513078]
3,1,0,-2,-1,0,2,4,3,6,2,-2,-1,0,0.9880404427 [0.987145372421-0.988935513078]
3,2,0,-2,-1,0,1,4,3,6,2,-2,-1,0,0.9890927425 [0.988208693827-0.989976791129]
3,2,0,-2,-1,0,2,4,3,6,2,-2,-1,0,0.9890927425 [0.988208693827-0.989976791129]
2,1,0,-1,0,1,3,4,3,6,2,-2,-1,1,0.9939776134 [0.993245196278-0.994710030494]
2,1,0,-1,0,1,3,4,3,7,2,-2,-1,0,0.9877905205 [0.986893815697-0.988687225402]
3,1,0,-1,0,1,3,4,3,6,2,-2,-1,0,0.9880404427 [0.987145372421-0.988935513078]
3,2,0,-1,0,1,3,4,3,6,2,-2,-1,0,0.9890927425 [0.988208693827-0.989976791129]
2,1,0,-2,0,1,3,4,3,6,2,-2,-1,1,0.9939776134 [0.993245196278-0.994710030494]
2,1,0,-2,0,1,3,4,3,7,2,-2,-1,0,0.9877905205 [0.986893815697-0.988687225402]
2,1,0,-2,-1,1,3,4,3,6,2,-2,-1,1,0.9939776134 [0.993245196278-0.994710030494]
2,1,0,-2,-1,1,3,4,3,7,2,-2,-1,0,0.9877905205 [0.986893815697-0.988687225402]
3,1,0,-2,0,1,3,4,3,6,2,-2,-1,0,0.9880404427 [0.987145372421-0.988935513078]
3,2,0,-2,0,1,3,4,3,6,2,-2,-1,0,0.9890927425 [0.988208693827-0.989976791129]
3,1,0,-2,-1,1,3,4,3,6,2,-2,-1,0,0.9880404427 [0.987145372421-0.988935513078]
3,2,0,-2,-1,1,3,4,3,6,2,-2,-1,0,0.9890927425 [0.988208693827-0.989976791129]
2,1,0,-2,-1,0,3,4,3,6,2,-2,-1,1,0.9939776134 [0.993245196278-0.994710030494]
2,1,0,-2,-1,0,3,4,3,7,2,-2,-1,0,0.9877905205 [0.986893815697-0.988687225402]
3,1,0,-2,-1,0,3,4,3,6,2,-2,-1,0,0.9880404427 [0.987145372421-0.988935513078]
3,2,0,-2,-1,0,3,4,3,6,2,-2,-1,0,0.9890927425 [0.988208693827-0.989976791129]
2,1,0,-1,0,2,3,4,3,6,2,-2,-1,1,0.9939776134 [0.993245196278-0.994710030494]
2,1,0,-1,0,2,3,4,3,7,2,-2,-1,0,0.9877905205 [0.986893815697-0.988687225402]
3,1,0,-1,0,2,3,4,3,6,2,-2,-1,0,0.9880404427 [0.987145372421-0.988935513078]
3,2,0,-1,0,2,3,4,3,6,2,-2,-1,0,0.9890927425 [0.988208693827-0.989976791129]
2,1,0,-2,0,2,3,4,3,6,2,-2,-1,1,0.9939776134 [0.993245196278-0.994710030494]
2,1,0,-2,0,2,3,4,3,7,2,-2,-1,0,0.9877905205 [0.986893815697-0.988687225402]
2,1,0,-2,-1,2,3,4,3,6,2,-2,-1,1,0.9939776134 [0.993245196278-0.994710030494]
2,1,0,-2,-1,2,3,4,3,7,2,-2,-1,0,0.9877905205 [0.986893815697-0.988687225402]
3,1,0,-2,0,2,3,4,3,6,2,-2,-1,0,0.9880404427 [0.987145372421-0.988935513078]
3,2,0,-2,0,2,3,4,3,6,2,-2,-1,0,0.9890927425 [0.988208693827-0.989976791129]
3,1,0,-2,-1,2,3,4,3,6,2,-2,-1,0,0.9880404427 [0.987145372421-0.988935513078]
3,2,0,-2,-1,2,3,4,3,6,2,-2,-1,0,0.9890927425 [0.988208693827-0.989976791129]
