Candidate,Score,,,,
Solution,3879,,0.995448008,0.994695022,0.996200995
Solution,3880,,0.995448008,0.994695022,0.996200995
Solution,3881,,0.99544373,0.994690712,0.996196748
Solution,3882,,0.99544373,0.994690712,0.996196748
Solution,3883,,0.99544373,0.994690712,0.996196748
Solution,3884,,0.995431926,0.994678731,0.996185121
Solution,3885,,0.995431926,0.994678731,0.996185121
Solution,3886,,0.995431926,0.994678731,0.996185121
Solution,3887,,0.995407448,0.994653755,0.99616114
Solution,3888,,0.995407448,0.994653755,0.99616114
Solution,3889,,0.995407448,0.994653755,0.99616114
Solution,3890,,0.995448008,0.994695022,0.996200995
Solution,3891,,0.995448008,0.994695022,0.996200995
Solution,3892,,0.99544373,0.994690712,0.996196748
Solution,3893,,0.99544373,0.994690712,0.996196748
Solution,3894,,0.995431926,0.994678731,0.996185121
Solution,3895,,0.995431926,0.994678731,0.996185121
Solution,3896,,0.995407448,0.994653755,0.99616114
Solution,3897,,0.995407448,0.994653755,0.99616114
Solution,3898,,0.995448008,0.994695022,0.996200995
Solution,3899,,0.99544373,0.994690712,0.996196748
Solution,3900,,0.995431926,0.994678731,0.996185121
Solution,3901,,0.995407448,0.994653755,0.99616114
Solution,3902,,0.995268751,0.99453443,0.996003072
Solution,3903,,0.9952521,0.994517571,0.995986628
Solution,3904,,0.995179679,0.9944429,0.995916459
Solution,3905,,0.995160753,0.994423667,0.995897838
Solution,3906,,0.995268751,0.99453443,0.996003072
Solution,3907,,0.9952521,0.994517571,0.995986628
Solution,3908,,0.995179679,0.9944429,0.995916459
Solution,3909,,0.995160753,0.994423667,0.995897838
Solution,3910,,0.993892701,0.993141653,0.994643749
Solution,3911,,0.993876063,0.99312477,0.994627356
Solution,3912,,0.993342801,0.9925819,0.994103702
Solution,3913,,0.993323888,0.992562645,0.994085131
Solution,3914,,0.993892701,0.993141653,0.994643749
Solution,3915,,0.993876063,0.99312477,0.994627356
Solution,3916,,0.993342801,0.9925819,0.994103702
Solution,3917,,0.993323888,0.992562645,0.994085131
Solution,3918,,0.993897224,0.993146303,0.994648144
Solution,3919,,0.993880586,0.99312942,0.994631751
Solution,3920,,0.993347324,0.992586546,0.994108102
Solution,3921,,0.99332841,0.992567291,0.99408953
Solution,3922,,0.993897224,0.993146303,0.994648144
Solution,3923,,0.993880586,0.99312942,0.994631751
Solution,3924,,0.993347324,0.992586546,0.994108102
Solution,3925,,0.99332841,0.992567291,0.99408953
Solution,3926,,0.994984229,0.994246189,0.995722269
Solution,3927,,0.994978529,0.994240409,0.995716649
Solution,3928,,0.994501933,0.99375414,0.995249726
Solution,3929,,0.994490267,0.993742285,0.99523825
Solution,3930,,0.994984229,0.994246189,0.995722269
Solution,3931,,0.994978529,0.994240409,0.995716649
Solution,3932,,0.994501933,0.99375414,0.995249726
Solution,3933,,0.994490267,0.993742285,0.99523825
Solution,3934,,0.993736193,0.992982771,0.994489615
Solution,3935,,0.993725651,0.992972082,0.994479219
Solution,3936,,0.993736193,0.992982771,0.994489615
Solution,3937,,0.993725651,0.992972082,0.994479219
Solution,3938,,0.993261667,0.992499268,0.994024066
Solution,3939,,0.993245159,0.992482515,0.994007804
Solution,3940,,0.993261667,0.992499268,0.994024066
Solution,3941,,0.993245159,0.992482515,0.994007804
Solution,3942,,0.992738037,0.991962916,0.993513158
Solution,3943,,0.992719254,0.991943793,0.993494715
Solution,3944,,0.992738037,0.991962916,0.993513158
Solution,3945,,0.992719254,0.991943793,0.993494715
Solution,3946,,0.995268751,0.99453443,0.996003072
Solution,3947,,0.9952521,0.994517571,0.995986628
Solution,3948,,0.995179679,0.9944429,0.995916459
Solution,3949,,0.995160753,0.994423667,0.995897838
Solution,3950,,0.995268751,0.99453443,0.996003072
Solution,3951,,0.9952521,0.994517571,0.995986628
Solution,3952,,0.995179679,0.9944429,0.995916459
Solution,3953,,0.995160753,0.994423667,0.995897838
Solution,3954,,0.995268751,0.99453443,0.996003072
Solution,3955,,0.9952521,0.994517571,0.995986628
Solution,3956,,0.995179679,0.9944429,0.995916459
Solution,3957,,0.995160753,0.994423667,0.995897838
Solution,3958,,0.993892701,0.993141653,0.994643749
Solution,3959,,0.993876063,0.99312477,0.994627356
Solution,3960,,0.993342801,0.9925819,0.994103702
Solution,3961,,0.993323888,0.992562645,0.994085131
Solution,3962,,0.993892701,0.993141653,0.994643749
Solution,3963,,0.993876063,0.99312477,0.994627356
Solution,3964,,0.993342801,0.9925819,0.994103702
Solution,3965,,0.993323888,0.992562645,0.994085131
Solution,3966,,0.993892701,0.993141653,0.994643749
Solution,3967,,0.993876063,0.99312477,0.994627356
Solution,3968,,0.993342801,0.9925819,0.994103702
Solution,3969,,0.993323888,0.992562645,0.994085131
Solution,3970,,0.993897224,0.993146303,0.994648144
Solution,3971,,0.993880586,0.99312942,0.994631751
Solution,3972,,0.993347324,0.992586546,0.994108102
Solution,3973,,0.99332841,0.992567291,0.99408953
Solution,3974,,0.993897224,0.993146303,0.994648144
Solution,3975,,0.993880586,0.99312942,0.994631751
Solution,3976,,0.993347324,0.992586546,0.994108102
Solution,3977,,0.99332841,0.992567291,0.99408953
Solution,3978,,0.993897224,0.993146303,0.994648144
Solution,3979,,0.993880586,0.99312942,0.994631751
Solution,3980,,0.993347324,0.992586546,0.994108102
Solution,3981,,0.99332841,0.992567291,0.99408953
Solution,3982,,0.994984229,0.994246189,0.995722269
Solution,3983,,0.994978529,0.994240409,0.995716649
Solution,3984,,0.994501933,0.99375414,0.995249726
Solution,3985,,0.994490267,0.993742285,0.99523825
Solution,3986,,0.994984229,0.994246189,0.995722269
Solution,3987,,0.994978529,0.994240409,0.995716649
Solution,3988,,0.994501933,0.99375414,0.995249726
Solution,3989,,0.994490267,0.993742285,0.99523825
Solution,3990,,0.994984229,0.994246189,0.995722269
Solution,3991,,0.994978529,0.994240409,0.995716649
Solution,3992,,0.994501933,0.99375414,0.995249726
Solution,3993,,0.994490267,0.993742285,0.99523825
Solution,3994,,0.993736193,0.992982771,0.994489615
Solution,3995,,0.993725651,0.992972082,0.994479219
Solution,3996,,0.993736193,0.992982771,0.994489615
Solution,3997,,0.993725651,0.992972082,0.994479219
Solution,3998,,0.993736193,0.992982771,0.994489615
Solution,3999,,0.993725651,0.992972082,0.994479219
Solution,4000,,0.993261667,0.992499268,0.994024066
Solution,4001,,0.993245159,0.992482515,0.994007804
Solution,4002,,0.993261667,0.992499268,0.994024066
Solution,4003,,0.993245159,0.992482515,0.994007804
Solution,4004,,0.993261667,0.992499268,0.994024066
Solution,4005,,0.993245159,0.992482515,0.994007804
Solution,4006,,0.992738037,0.991962916,0.993513158
Solution,4007,,0.992719254,0.991943793,0.993494715
Solution,4008,,0.992738037,0.991962916,0.993513158
Solution,4009,,0.992719254,0.991943793,0.993494715
Solution,4010,,0.992738037,0.991962916,0.993513158
Solution,4011,,0.992719254,0.991943793,0.993494715
Solution,4012,,0.995372677,0.994618748,0.996126607
Solution,4013,,0.995356031,0.994601909,0.996110154
Solution,4014,,0.995333169,0.994578512,0.996087825
Solution,4015,,0.995303428,0.994547234,0.996059623
Solution,4016,,0.995284507,0.994528024,0.99604099
Solution,4017,,0.995253873,0.994496753,0.996010993
Solution,4018,,0.995372677,0.994618748,0.996126607
Solution,4019,,0.995356031,0.994601909,0.996110154
Solution,4020,,0.995333169,0.994578512,0.996087825
Solution,4021,,0.995372677,0.994618748,0.996126607
Solution,4022,,0.995356031,0.994601909,0.996110154
Solution,4023,,0.995333169,0.994578512,0.996087825
Solution,4024,,0.995303428,0.994547234,0.996059623
Solution,4025,,0.995284507,0.994528024,0.99604099
Solution,4026,,0.995253873,0.994496753,0.996010993
Solution,4027,,0.995303428,0.994547234,0.996059623
Solution,4028,,0.995284507,0.994528024,0.99604099
Solution,4029,,0.995253873,0.994496753,0.996010993
Solution,4030,,0.994051308,0.993284457,0.994818159
Solution,4031,,0.99403465,0.993267569,0.99480173
Solution,4032,,0.994011702,0.993244069,0.994779334
Solution,4033,,0.993904602,0.993135085,0.994674118
Solution,4034,,0.993885668,0.993115828,0.994655508
Solution,4035,,0.993854948,0.993084461,0.994625436
Solution,4036,,0.994051308,0.993284457,0.994818159
Solution,4037,,0.99403465,0.993267569,0.99480173
Solution,4038,,0.994011702,0.993244069,0.994779334
Solution,4039,,0.994051308,0.993284457,0.994818159
Solution,4040,,0.99403465,0.993267569,0.99480173
Solution,4041,,0.994011702,0.993244069,0.994779334
Solution,4042,,0.993904602,0.993135085,0.994674118
Solution,4043,,0.993885668,0.993115828,0.994655508
Solution,4044,,0.993854948,0.993084461,0.994625436
Solution,4045,,0.993904602,0.993135085,0.994674118
Solution,4046,,0.993885668,0.993115828,0.994655508
Solution,4047,,0.993854948,0.993084461,0.994625436
Solution,4048,,0.99405583,0.993289102,0.994822559
Solution,4049,,0.994039172,0.993272215,0.99480613
Solution,4050,,0.994016224,0.993248715,0.994783734
Solution,4051,,0.993909124,0.993139729,0.994678519
Solution,4052,,0.993890191,0.993120472,0.994659909
Solution,4053,,0.993859471,0.993089105,0.994629838
Solution,4054,,0.99405583,0.993289102,0.994822559
Solution,4055,,0.994039172,0.993272215,0.99480613
Solution,4056,,0.994016224,0.993248715,0.994783734
Solution,4057,,0.99405583,0.993289102,0.994822559
Solution,4058,,0.994039172,0.993272215,0.99480613
Solution,4059,,0.994016224,0.993248715,0.994783734
Solution,4060,,0.993909124,0.993139729,0.994678519
Solution,4061,,0.993890191,0.993120472,0.994659909
Solution,4062,,0.993859471,0.993089105,0.994629838
Solution,4063,,0.993909124,0.993139729,0.994678519
Solution,4064,,0.993890191,0.993120472,0.994659909
Solution,4065,,0.993859471,0.993089105,0.994629838
Solution,4066,,0.995274456,0.99454021,0.996008702
Solution,4067,,0.995268751,0.99453443,0.996003072
Solution,4068,,0.9952521,0.994517571,0.995986628
Solution,4069,,0.995378403,0.994624541,0.996132264
Solution,4070,,0.995372677,0.994618748,0.996126607
Solution,4071,,0.995356031,0.994601909,0.996110154
Solution,4072,,0.995333169,0.994578512,0.996087825
Solution,4073,,0.99519135,0.994454755,0.995927945
Solution,4074,,0.995179679,0.9944429,0.995916459
Solution,4075,,0.995160753,0.994423667,0.995897838
Solution,4076,,0.99531512,0.9945591,0.996071139
Solution,4077,,0.995303428,0.994547234,0.996059623
Solution,4078,,0.995284507,0.994528024,0.99604099
Solution,4079,,0.995253873,0.994496753,0.996010993
Solution,4080,,0.995274456,0.99454021,0.996008702
Solution,4081,,0.995268751,0.99453443,0.996003072
Solution,4082,,0.9952521,0.994517571,0.995986628
Solution,4083,,0.995274456,0.99454021,0.996008702
Solution,4084,,0.995268751,0.99453443,0.996003072
Solution,4085,,0.9952521,0.994517571,0.995986628
Solution,4086,,0.995378403,0.994624541,0.996132264
Solution,4087,,0.995378403,0.994624541,0.996132264
Solution,4088,,0.995378403,0.994624541,0.996132264
Solution,4089,,0.995372677,0.994618748,0.996126607
Solution,4090,,0.995372677,0.994618748,0.996126607
Solution,4091,,0.995372677,0.994618748,0.996126607
Solution,4092,,0.995356031,0.994601909,0.996110154
Solution,4093,,0.995356031,0.994601909,0.996110154
Solution,4094,,0.995356031,0.994601909,0.996110154
Solution,4095,,0.995333169,0.994578512,0.996087825
Solution,4096,,0.995333169,0.994578512,0.996087825
Solution,4097,,0.995333169,0.994578512,0.996087825
Solution,4098,,0.99519135,0.994454755,0.995927945
Solution,4099,,0.995179679,0.9944429,0.995916459
Solution,4100,,0.995160753,0.994423667,0.995897838
Solution,4101,,0.99519135,0.994454755,0.995927945
Solution,4102,,0.995179679,0.9944429,0.995916459
Solution,4103,,0.995160753,0.994423667,0.995897838
Solution,4104,,0.99531512,0.9945591,0.996071139
Solution,4105,,0.99531512,0.9945591,0.996071139
Solution,4106,,0.99531512,0.9945591,0.996071139
Solution,4107,,0.995303428,0.994547234,0.996059623
Solution,4108,,0.995303428,0.994547234,0.996059623
Solution,4109,,0.995303428,0.994547234,0.996059623
Solution,4110,,0.995284507,0.994528024,0.99604099
Solution,4111,,0.995284507,0.994528024,0.99604099
Solution,4112,,0.995284507,0.994528024,0.99604099
Solution,4113,,0.995253873,0.994496753,0.996010993
Solution,4114,,0.995253873,0.994496753,0.996010993
Solution,4115,,0.995253873,0.994496753,0.996010993
Solution,4116,,0.99387088,0.993119203,0.994622556
Solution,4117,,0.993860332,0.993108514,0.99461215
Solution,4118,,0.993845297,0.993093211,0.994597383
Solution,4119,,0.994013839,0.993246218,0.99478146
Solution,4120,,0.994003271,0.993235523,0.99477102
Solution,4121,,0.993988241,0.993220239,0.994756244
Solution,4122,,0.993973998,0.993205592,0.994742404
Solution,4123,,0.99387088,0.993119203,0.994622556
Solution,4124,,0.993860332,0.993108514,0.99461215
Solution,4125,,0.993845297,0.993093211,0.994597383
Solution,4126,,0.99387088,0.993119203,0.994622556
Solution,4127,,0.993860332,0.993108514,0.99461215
Solution,4128,,0.993845297,0.993093211,0.994597383
Solution,4129,,0.994013839,0.993246218,0.99478146
Solution,4130,,0.994013839,0.993246218,0.99478146
Solution,4131,,0.994013839,0.993246218,0.99478146
Solution,4132,,0.994003271,0.993235523,0.99477102
Solution,4133,,0.994003271,0.993235523,0.99477102
Solution,4134,,0.994003271,0.993235523,0.99477102
Solution,4135,,0.993988241,0.993220239,0.994756244
Solution,4136,,0.993988241,0.993220239,0.994756244
Solution,4137,,0.993988241,0.993220239,0.994756244
Solution,4138,,0.993973998,0.993205592,0.994742404
Solution,4139,,0.993973998,0.993205592,0.994742404
Solution,4140,,0.993973998,0.993205592,0.994742404
Solution,4141,,0.993795544,0.993041802,0.994549286
Solution,4142,,0.993779031,0.993025048,0.994533015
Solution,4143,,0.993761721,0.993007372,0.994516069
Solution,4144,,0.993958326,0.993188877,0.994727775
Solution,4145,,0.993941793,0.993172117,0.994711468
Solution,4146,,0.993924487,0.993154463,0.994694511
Solution,4147,,0.993902472,0.993131951,0.994672993
Solution,4148,,0.993795544,0.993041802,0.994549286
Solution,4149,,0.993779031,0.993025048,0.994533015
Solution,4150,,0.993761721,0.993007372,0.994516069
Solution,4151,,0.993795544,0.993041802,0.994549286
Solution,4152,,0.993779031,0.993025048,0.994533015
Solution,4153,,0.993761721,0.993007372,0.994516069
Solution,4154,,0.993958326,0.993188877,0.994727775
Solution,4155,,0.993958326,0.993188877,0.994727775
Solution,4156,,0.993958326,0.993188877,0.994727775
Solution,4157,,0.993941793,0.993172117,0.994711468
Solution,4158,,0.993941793,0.993172117,0.994711468
Solution,4159,,0.993941793,0.993172117,0.994711468
Solution,4160,,0.993924487,0.993154463,0.994694511
Solution,4161,,0.993924487,0.993154463,0.994694511
Solution,4162,,0.993924487,0.993154463,0.994694511
Solution,4163,,0.993902472,0.993131951,0.994672993
Solution,4164,,0.993902472,0.993131951,0.994672993
Solution,4165,,0.993902472,0.993131951,0.994672993
Solution,4166,,0.99333277,0.992571502,0.994094039
Solution,4167,,0.993313982,0.992552376,0.994075588
Solution,4168,,0.9932889,0.992526824,0.994050976
Solution,4169,,0.993900473,0.993130756,0.994670191
Solution,4170,,0.993881665,0.993111628,0.994651702
Solution,4171,,0.993856588,0.993086103,0.994627072
Solution,4172,,0.993837083,0.993066028,0.994608139
Solution,4173,,0.99333277,0.992571502,0.994094039
Solution,4174,,0.993313982,0.992552376,0.994075588
Solution,4175,,0.9932889,0.992526824,0.994050976
Solution,4176,,0.99333277,0.992571502,0.994094039
Solution,4177,,0.993313982,0.992552376,0.994075588
Solution,4178,,0.9932889,0.992526824,0.994050976
Solution,4179,,0.993900473,0.993130756,0.994670191
Solution,4180,,0.993900473,0.993130756,0.994670191
Solution,4181,,0.993900473,0.993130756,0.994670191
Solution,4182,,0.993881665,0.993111628,0.994651702
Solution,4183,,0.993881665,0.993111628,0.994651702
Solution,4184,,0.993881665,0.993111628,0.994651702
Solution,4185,,0.993856588,0.993086103,0.994627072
Solution,4186,,0.993856588,0.993086103,0.994627072
Solution,4187,,0.993856588,0.993086103,0.994627072
Solution,4188,,0.993837083,0.993066028,0.994608139
Solution,4189,,0.993837083,0.993066028,0.994608139
Solution,4190,,0.993837083,0.993066028,0.994608139
Solution,4191,,0.995372677,0.994618748,0.996126607
Solution,4192,,0.995356031,0.994601909,0.996110154
Solution,4193,,0.995333169,0.994578512,0.996087825
Solution,4194,,0.995303428,0.994547234,0.996059623
Solution,4195,,0.995284507,0.994528024,0.99604099
Solution,4196,,0.995253873,0.994496753,0.996010993
Solution,4197,,0.995372677,0.994618748,0.996126607
Solution,4198,,0.995356031,0.994601909,0.996110154
Solution,4199,,0.995333169,0.994578512,0.996087825
Solution,4200,,0.995372677,0.994618748,0.996126607
Solution,4201,,0.995356031,0.994601909,0.996110154
Solution,4202,,0.995333169,0.994578512,0.996087825
Solution,4203,,0.995303428,0.994547234,0.996059623
Solution,4204,,0.995284507,0.994528024,0.99604099
Solution,4205,,0.995253873,0.994496753,0.996010993
Solution,4206,,0.995303428,0.994547234,0.996059623
Solution,4207,,0.995284507,0.994528024,0.99604099
Solution,4208,,0.995253873,0.994496753,0.996010993
Solution,4209,,0.995372677,0.994618748,0.996126607
Solution,4210,,0.995356031,0.994601909,0.996110154
Solution,4211,,0.995333169,0.994578512,0.996087825
Solution,4212,,0.995372677,0.994618748,0.996126607
Solution,4213,,0.995356031,0.994601909,0.996110154
Solution,4214,,0.995333169,0.994578512,0.996087825
Solution,4215,,0.995372677,0.994618748,0.996126607
Solution,4216,,0.995356031,0.994601909,0.996110154
Solution,4217,,0.995333169,0.994578512,0.996087825
Solution,4218,,0.995303428,0.994547234,0.996059623
Solution,4219,,0.995284507,0.994528024,0.99604099
Solution,4220,,0.995253873,0.994496753,0.996010993
Solution,4221,,0.995303428,0.994547234,0.996059623
Solution,4222,,0.995284507,0.994528024,0.99604099
Solution,4223,,0.995253873,0.994496753,0.996010993
Solution,4224,,0.995303428,0.994547234,0.996059623
Solution,4225,,0.995284507,0.994528024,0.99604099
Solution,4226,,0.995253873,0.994496753,0.996010993
Solution,4227,,0.994051308,0.993284457,0.994818159
Solution,4228,,0.99403465,0.993267569,0.99480173
Solution,4229,,0.994011702,0.993244069,0.994779334
Solution,4230,,0.993904602,0.993135085,0.994674118
Solution,4231,,0.993885668,0.993115828,0.994655508
Solution,4232,,0.993854948,0.993084461,0.994625436
Solution,4233,,0.994051308,0.993284457,0.994818159
Solution,4234,,0.99403465,0.993267569,0.99480173
Solution,4235,,0.994011702,0.993244069,0.994779334
Solution,4236,,0.994051308,0.993284457,0.994818159
Solution,4237,,0.99403465,0.993267569,0.99480173
Solution,4238,,0.994011702,0.993244069,0.994779334
Solution,4239,,0.993904602,0.993135085,0.994674118
Solution,4240,,0.993885668,0.993115828,0.994655508
Solution,4241,,0.993854948,0.993084461,0.994625436
Solution,4242,,0.993904602,0.993135085,0.994674118
Solution,4243,,0.993885668,0.993115828,0.994655508
Solution,4244,,0.993854948,0.993084461,0.994625436
Solution,4245,,0.994051308,0.993284457,0.994818159
Solution,4246,,0.99403465,0.993267569,0.99480173
Solution,4247,,0.994011702,0.993244069,0.994779334
Solution,4248,,0.994051308,0.993284457,0.994818159
Solution,4249,,0.99403465,0.993267569,0.99480173
Solution,4250,,0.994011702,0.993244069,0.994779334
Solution,4251,,0.994051308,0.993284457,0.994818159
Solution,4252,,0.99403465,0.993267569,0.99480173
Solution,4253,,0.994011702,0.993244069,0.994779334
Solution,4254,,0.993904602,0.993135085,0.994674118
Solution,4255,,0.993885668,0.993115828,0.994655508
Solution,4256,,0.993854948,0.993084461,0.994625436
Solution,4257,,0.993904602,0.993135085,0.994674118
Solution,4258,,0.993885668,0.993115828,0.994655508
Solution,4259,,0.993854948,0.993084461,0.994625436
Solution,4260,,0.993904602,0.993135085,0.994674118
Solution,4261,,0.993885668,0.993115828,0.994655508
Solution,4262,,0.993854948,0.993084461,0.994625436
Solution,4263,,0.99405583,0.993289102,0.994822559
Solution,4264,,0.994039172,0.993272215,0.99480613
Solution,4265,,0.994016224,0.993248715,0.994783734
Solution,4266,,0.993909124,0.993139729,0.994678519
Solution,4267,,0.993890191,0.993120472,0.994659909
Solution,4268,,0.993859471,0.993089105,0.994629838
Solution,4269,,0.99405583,0.993289102,0.994822559
Solution,4270,,0.994039172,0.993272215,0.99480613
Solution,4271,,0.994016224,0.993248715,0.994783734
Solution,4272,,0.99405583,0.993289102,0.994822559
Solution,4273,,0.994039172,0.993272215,0.99480613
Solution,4274,,0.994016224,0.993248715,0.994783734
Solution,4275,,0.993909124,0.993139729,0.994678519
Solution,4276,,0.993890191,0.993120472,0.994659909
Solution,4277,,0.993859471,0.993089105,0.994629838
Solution,4278,,0.993909124,0.993139729,0.994678519
Solution,4279,,0.993890191,0.993120472,0.994659909
Solution,4280,,0.993859471,0.993089105,0.994629838
Solution,4281,,0.99405583,0.993289102,0.994822559
Solution,4282,,0.994039172,0.993272215,0.99480613
Solution,4283,,0.994016224,0.993248715,0.994783734
Solution,4284,,0.99405583,0.993289102,0.994822559
Solution,4285,,0.994039172,0.993272215,0.99480613
Solution,4286,,0.994016224,0.993248715,0.994783734
Solution,4287,,0.99405583,0.993289102,0.994822559
Solution,4288,,0.994039172,0.993272215,0.99480613
Solution,4289,,0.994016224,0.993248715,0.994783734
Solution,4290,,0.993909124,0.993139729,0.994678519
Solution,4291,,0.993890191,0.993120472,0.994659909
Solution,4292,,0.993859471,0.993089105,0.994629838
Solution,4293,,0.993909124,0.993139729,0.994678519
Solution,4294,,0.993890191,0.993120472,0.994659909
Solution,4295,,0.993859471,0.993089105,0.994629838
Solution,4296,,0.993909124,0.993139729,0.994678519
Solution,4297,,0.993890191,0.993120472,0.994659909
Solution,4298,,0.993859471,0.993089105,0.994629838
Solution,4299,,0.995274456,0.99454021,0.996008702
Solution,4300,,0.995268751,0.99453443,0.996003072
Solution,4301,,0.9952521,0.994517571,0.995986628
Solution,4302,,0.995378403,0.994624541,0.996132264
Solution,4303,,0.995372677,0.994618748,0.996126607
Solution,4304,,0.995356031,0.994601909,0.996110154
Solution,4305,,0.995333169,0.994578512,0.996087825
Solution,4306,,0.99519135,0.994454755,0.995927945
Solution,4307,,0.995179679,0.9944429,0.995916459
Solution,4308,,0.995160753,0.994423667,0.995897838
Solution,4309,,0.99531512,0.9945591,0.996071139
Solution,4310,,0.995303428,0.994547234,0.996059623
Solution,4311,,0.995284507,0.994528024,0.99604099
Solution,4312,,0.995253873,0.994496753,0.996010993
Solution,4313,,0.995274456,0.99454021,0.996008702
Solution,4314,,0.995268751,0.99453443,0.996003072
Solution,4315,,0.9952521,0.994517571,0.995986628
Solution,4316,,0.995274456,0.99454021,0.996008702
Solution,4317,,0.995268751,0.99453443,0.996003072
Solution,4318,,0.9952521,0.994517571,0.995986628
Solution,4319,,0.995378403,0.994624541,0.996132264
Solution,4320,,0.995378403,0.994624541,0.996132264
Solution,4321,,0.995378403,0.994624541,0.996132264
Solution,4322,,0.995372677,0.994618748,0.996126607
Solution,4323,,0.995372677,0.994618748,0.996126607
Solution,4324,,0.995372677,0.994618748,0.996126607
Solution,4325,,0.995356031,0.994601909,0.996110154
Solution,4326,,0.995356031,0.994601909,0.996110154
Solution,4327,,0.995356031,0.994601909,0.996110154
Solution,4328,,0.995333169,0.994578512,0.996087825
Solution,4329,,0.995333169,0.994578512,0.996087825
Solution,4330,,0.995333169,0.994578512,0.996087825
Solution,4331,,0.99519135,0.994454755,0.995927945
Solution,4332,,0.995179679,0.9944429,0.995916459
Solution,4333,,0.995160753,0.994423667,0.995897838
Solution,4334,,0.99519135,0.994454755,0.995927945
Solution,4335,,0.995179679,0.9944429,0.995916459
Solution,4336,,0.995160753,0.994423667,0.995897838
Solution,4337,,0.99531512,0.9945591,0.996071139
Solution,4338,,0.99531512,0.9945591,0.996071139
Solution,4339,,0.99531512,0.9945591,0.996071139
Solution,4340,,0.995303428,0.994547234,0.996059623
Solution,4341,,0.995303428,0.994547234,0.996059623
Solution,4342,,0.995303428,0.994547234,0.996059623
Solution,4343,,0.995284507,0.994528024,0.99604099
Solution,4344,,0.995284507,0.994528024,0.99604099
Solution,4345,,0.995284507,0.994528024,0.99604099
Solution,4346,,0.995253873,0.994496753,0.996010993
Solution,4347,,0.995253873,0.994496753,0.996010993
Solution,4348,,0.995253873,0.994496753,0.996010993
Solution,4349,,0.995274456,0.99454021,0.996008702
Solution,4350,,0.995268751,0.99453443,0.996003072
Solution,4351,,0.9952521,0.994517571,0.995986628
Solution,4352,,0.995274456,0.99454021,0.996008702
Solution,4353,,0.995268751,0.99453443,0.996003072
Solution,4354,,0.9952521,0.994517571,0.995986628
Solution,4355,,0.995274456,0.99454021,0.996008702
Solution,4356,,0.995268751,0.99453443,0.996003072
Solution,4357,,0.9952521,0.994517571,0.995986628
Solution,4358,,0.995378403,0.994624541,0.996132264
Solution,4359,,0.995378403,0.994624541,0.996132264
Solution,4360,,0.995378403,0.994624541,0.996132264
Solution,4361,,0.995372677,0.994618748,0.996126607
Solution,4362,,0.995372677,0.994618748,0.996126607
Solution,4363,,0.995372677,0.994618748,0.996126607
Solution,4364,,0.995356031,0.994601909,0.996110154
Solution,4365,,0.995356031,0.994601909,0.996110154
Solution,4366,,0.995356031,0.994601909,0.996110154
Solution,4367,,0.995333169,0.994578512,0.996087825
Solution,4368,,0.995333169,0.994578512,0.996087825
Solution,4369,,0.995333169,0.994578512,0.996087825
Solution,4370,,0.995378403,0.994624541,0.996132264
Solution,4371,,0.995378403,0.994624541,0.996132264
Solution,4372,,0.995372677,0.994618748,0.996126607
Solution,4373,,0.995372677,0.994618748,0.996126607
Solution,4374,,0.995356031,0.994601909,0.996110154
Solution,4375,,0.995356031,0.994601909,0.996110154
Solution,4376,,0.995333169,0.994578512,0.996087825
Solution,4377,,0.995333169,0.994578512,0.996087825
Solution,4378,,0.995378403,0.994624541,0.996132264
Solution,4379,,0.995372677,0.994618748,0.996126607
Solution,4380,,0.995356031,0.994601909,0.996110154
Solution,4381,,0.995333169,0.994578512,0.996087825
Solution,4382,,0.99519135,0.994454755,0.995927945
Solution,4383,,0.995179679,0.9944429,0.995916459
Solution,4384,,0.995160753,0.994423667,0.995897838
Solution,4385,,0.99519135,0.994454755,0.995927945
Solution,4386,,0.995179679,0.9944429,0.995916459
Solution,4387,,0.995160753,0.994423667,0.995897838
Solution,4388,,0.99519135,0.994454755,0.995927945
Solution,4389,,0.995179679,0.9944429,0.995916459
Solution,4390,,0.995160753,0.994423667,0.995897838
Solution,4391,,0.99531512,0.9945591,0.996071139
Solution,4392,,0.99531512,0.9945591,0.996071139
Solution,4393,,0.99531512,0.9945591,0.996071139
Solution,4394,,0.995303428,0.994547234,0.996059623
Solution,4395,,0.995303428,0.994547234,0.996059623
Solution,4396,,0.995303428,0.994547234,0.996059623
Solution,4397,,0.995284507,0.994528024,0.99604099
Solution,4398,,0.995284507,0.994528024,0.99604099
Solution,4399,,0.995284507,0.994528024,0.99604099
Solution,4400,,0.995253873,0.994496753,0.996010993
Solution,4401,,0.995253873,0.994496753,0.996010993
Solution,4402,,0.995253873,0.994496753,0.996010993
Solution,4403,,0.99531512,0.9945591,0.996071139
Solution,4404,,0.99531512,0.9945591,0.996071139
Solution,4405,,0.995303428,0.994547234,0.996059623
Solution,4406,,0.995303428,0.994547234,0.996059623
Solution,4407,,0.995284507,0.994528024,0.99604099
Solution,4408,,0.995284507,0.994528024,0.99604099
Solution,4409,,0.995253873,0.994496753,0.996010993
Solution,4410,,0.995253873,0.994496753,0.996010993
Solution,4411,,0.99531512,0.9945591,0.996071139
Solution,4412,,0.995303428,0.994547234,0.996059623
Solution,4413,,0.995284507,0.994528024,0.99604099
Solution,4414,,0.995253873,0.994496753,0.996010993
Solution,4415,,0.99387088,0.993119203,0.994622556
Solution,4416,,0.993860332,0.993108514,0.99461215
